"1,2-dimethylpropanol",0.02011044508799999
1-Pyrroline-2-carboxylic acid,0.2605453957919999
1-hydroxy-1-cyclohexen,0.02682095536000001
1-stearoyl-rac-glycerol,16.897058823529413
18-Hydroxycorticosterone,0.010754960693333326
1H-Indole-3-acetic acid,0.028372156728
"2,2'-Bipyridine",7.771939014544056
"2,3'-Dipyridyl",0.04073866990133334
"2,3-Diaminopropionic acid",0.1687273360386667
"2,3-Dihydroxy-2(3H)-furanone",10.558823529411764
"2,3-Dihydroxybutane",2.485294117647059
"2,3-Dihydroxybutanoic acid",404.4134579909196
"2,3-Dihydroxyl-propanoic acid",102.13235294117646
"2,4-bishydroxybutanoic acid",0.01947943825733333
2-Aminobutyric acid,2807.6029411764707
2-Butenedioic acid,0.041193090319999986
2-Carbonyl-3-methylButanoic acid,1245.1764705882354
2-Carbonyl-3-methylPentanoic acid,1969.9264705882354
2-Hydroxy-3-methylbutyric acid,15.426470588235293
2-Hydroxybutyric acid,16.75
2-Hydroxycinnamic acid,0.023908996729333325
2-Piperidine carboxylic acid,77.30882352941177
2-Piperidinecarboxylic acid,0.07776161137200001
2-amino-6-methylaminohexanoic acid,0.02051143714666666
2-aminobutyric acid,0.44140975578933334
2-hydroxypyridine,2.5462008195200005
2-methyl-butyric acid,0.006033148621333334
2-oxo-3-methyl-pentanoic acid,0.06791463388666666
2-oxo-4-methylvaleric acid,0.04887275255066667
"3, 4 dehydroproline",0.043617337448
"3,4-bishydroxybutanoic acid",0.06523035237733335
"3,6-Dioxa-2,7-disilaoctane, 2,2,4,7,7-pentamethyl-",0.5563457298680001
3-Aamino-2-piperidone,39.1764705882353
"3-Aminosalicylic acid, TMS",0.057327580693333324
3-Hydroxybutyric acid,9.291029899313287
3-Hydroxydodecanedioic acid,0.04476034969200002
3-Indolepropionic acid,6.086719760451748
"3-Phosphoglyceric acid, TMS",0.05004431617866666
3-Pyridylacetic acid,0.024299637105333335
3-Succinoylpyridine,0.03152761114800001
3-amino-2-Piperidone,0.02904009741733332
3-hydroxyoxyisovaleric acid,0.032930583517333335
3-hydroxypyridine,0.22354378364399996
3-methyl-2-oxo-butanoic acid,0.008065988026666667
"4,8 dimethylnonanoyl carnitine",0.005871564601333334
4-Aminohippuric acid,0.02937089771787979
4-Deoxypyridoxine,0.056384454928000004
4-Hydroxy-2-oxoglutaric acid,0.04494777236933334
4-hydroxy-proline,0.117871015896
4-ketoglucose,302.88235294117646
5-Acetylamino-6-formylamino-3-methyluracil,0.022827898932
5-Hydroxy-tryptophan,0.012112817646666663
5-Hydroxyindoleacetic acid,0.011089429335999998
5-Hydroxylysine,0.07256281613599998
5-Methoxytryptophol,0.02474053672133333
5-Oxoproline,3.057297795707999
5-Phosphoribosylamine,0.5188694670622294
6-Dehydrotestosterone glucuronide,0.019062605853333338
6-Phosphogluconic acid,0.033841294021333346
6-deoxy-mannose,0.15814913986533333
"9,12-Octadecadienoic acid (Z,Z)-",0.053789857482666674
Acetylcarnitine,0.015615062412000006
Alanine,105147609.3954921
Alloisoleucine,1.5444958458986662
Aminoacetone,0.6593780302053335
Aminomalonic acid,8.274947731004895
Androstenedione,0.01761098499333333
Anthranilic acid,0.010317871248
Arabinofuranose,0.021220516378666666
Arabinose,67.51470588235294
Arachidonic acid,1254.3922130979454
Arginine,0.0521640359
Asparagine,1203.495748278093
Aspartate,0.17810764794000003
Aspartic acid,32.9264705882353
Benzaldehyde,0.01889307271733333
Benzocaine,1.6675888246773332
Benzoic acid,0.18274541880666664
Beta-alanine,0.011016492713333336
Bilirubin,0.05232456140533335
Bisnorcholic acid,0.007784029254666665
Butyrylcarnitine,0.018792639380437987
Cadaverine,0.012577807714666666
Calcidiol,0.02098840223066666
Caproic acid,0.039178227865333336
Carnitine,0.059076316421333354
Carnosine,0.16479715549866672
Cholesterol,1.1568727453413334
Choline,0.0908282634106667
Citric acid,570.5978694497119
Citrulline,9.06710832082098
Creatine,0.24801109835599996
Creatinine,4366.132352941177
Cyclohexanone,0.19851567170666665
Cyclohexyloxy,0.6792902221226667
Cystathionine,0.05864856108800001
Cysteine,871.552918398535
Cystine,52.29496653483986
D-Fructose,0.2001466984186666
D-Glucuronic acid,0.012405696788000003
D-Ribofuranose,0.05326589986800001
Decanoic acid,0.005921036710666668
Decanoylcarnitine,0.06863644561333335
Dehydroascorbic acid,0.014692461237333332
Delta-hydroxylysine,0.3545789078666666
Deoxycholic acid,0.0912805209906667
Dihydroxyacetone phosphate,0.023385608554666662
Docosahexaenoic acid,1957.5882352941176
Dodecanoic acid,0.082069698068
